mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__n_estimators,param_clf__min_samples_split,param_clf__max_features,param_clf__max_depth,param_clf__class_weight,param_clf__bootstrap,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
8.97155270576477,0.3450820626454155,0.1877288341522217,0.02227164263036678,95,500,2,50,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__max_features': 50, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.44753086419753085,0.36557239057239055,0.5741582491582492,0.6172494172494173,0.5012561512561512,0.4207631874298541,0.42643097643097644,0.47247474747474744,0.48675645342312013,0.5021043771043772,0.48142968142968134,0.07017977479335356,45,0.6960331741033495,0.5574597196066122,0.7741830065359477,0.7148972720401292,0.7950102880658437,0.7515416100321761,0.6946853593405318,0.8217635732255615,0.6594382197323374,0.8177840677840679,0.7282796290466557,0.07753553407335825,3,0.7255464123624624,0.5942645111968824,0.7688539442179513,0.752292780298438,0.7476393472680601,0.7001019249758273,0.7068326660252232,0.7732352248141722,0.705422969187675,0.7447252747252747,0.7218915055071966,0.049218891920180696,12,0.44753086419753085,0.36557239057239055,0.5741582491582492,0.6172494172494173,0.5012561512561512,0.4207631874298541,0.42643097643097644,0.47247474747474744,0.48675645342312013,0.5021043771043772,0.48142968142968134,0.07017977479335356,45,0.7029702970297029,0.6138613861386139,0.7524752475247525,0.7722772277227723,0.7326732673267327,0.6633663366336634,0.693069306930693,0.73,0.7,0.72,0.708069306930693,0.04302650086275319,8,0.46196078431372556,0.3736332641466216,0.5884261306861925,0.6385722600776362,0.509572916592621,0.4092811274254573,0.4371718080157978,0.4817360040762164,0.49341366885226534,0.5252364919031586,0.49190044560896923,0.07554053746700931,45,0.6591690933799262,0.5636114074878911,0.7270628522383421,0.7514586694401449,0.6905065946425747,0.6221439463533983,0.6551724844500414,0.6842269158077612,0.6757506645401382,0.6899126984126984,0.6719015326752917,0.049853721193384284,34,,,,,,,,,,,,,1
9.02711374759674,0.20476874505274728,0.200905704498291,0.017166074384532846,95,500,16,50,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 16, 'clf__max_features': 50, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5074074074074074,0.46279461279461276,0.6175084175084176,0.6659026159026159,0.5638370888370888,0.48066778900112234,0.4735409652076319,0.6109427609427609,0.5738776655443322,0.6287878787878788,0.5585267201933869,0.06929556920490877,29,0.604912473263537,0.5507686932215234,0.6416229478244982,0.6715266578011677,0.6568362731153428,0.5509499759499759,0.5802469135802469,0.7989469862018882,0.6491301907968574,0.6987758928815839,0.6403717004636621,0.07125619393734917,8,0.7278255941095628,0.6307366585715176,0.7525438590370664,0.7633270890114222,0.757334460765269,0.6743217178860743,0.6844334433443344,0.8089183006535947,0.7027272727272728,0.7691005877591245,0.7271268983865239,0.05081202911709121,8,0.5074074074074074,0.46279461279461276,0.6175084175084176,0.6659026159026159,0.5638370888370888,0.48066778900112234,0.4735409652076319,0.6109427609427609,0.5738776655443322,0.6287878787878788,0.5585267201933869,0.06929556920490877,29,0.7227722772277227,0.6534653465346535,0.7524752475247525,0.7722772277227723,0.7326732673267327,0.6534653465346535,0.693069306930693,0.76,0.7,0.75,0.719019801980198,0.0405280421893967,2,0.5166168238632006,0.4871139848230341,0.6177359420387545,0.6589867007559665,0.5493769406023805,0.4503454385732545,0.46909225757786455,0.6001369009970328,0.5863115279781945,0.6047150805402253,0.5540431597749909,0.06683960897098562,5,0.7057800189956884,0.6288690951342784,0.7461606707575544,0.7616600258363203,0.7208586951964353,0.636490167486837,0.6707022391851201,0.7401544053260442,0.6931904761904762,0.7412761879122359,0.704514198202099,0.04417172517972578,1,,,,,,,,,,,,,1
8.24002730846405,0.1035373086081686,0.21229031085968017,0.02476696089164104,95,500,33,50,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 33, 'clf__max_features': 50, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5435185185185185,0.47356902356902353,0.6210437710437711,0.6868168868168868,0.6298756798756799,0.5258136924803591,0.5576879910213243,0.6172558922558923,0.5271604938271605,0.6035353535353535,0.578627730294397,0.060323752652811535,12,0.5803742009624363,0.47326007326007324,0.6159056992390325,0.6063677313677314,0.5627081627081627,0.5768316650669593,0.5448246198246198,0.7104108309990662,0.5395638312304979,0.5458797375464042,0.5756126552204984,0.05876917116156266,28,0.7095489833404801,0.6245312443332245,0.7365346424752366,0.752104264480502,0.7486409451755988,0.6793134064537676,0.7126869005581877,0.7966722689075629,0.6984981684981685,0.7174156954156955,0.7175946519638423,0.04398472067842714,16,0.5435185185185185,0.47356902356902353,0.6210437710437711,0.6868168868168868,0.6298756798756799,0.5258136924803591,0.5576879910213243,0.6172558922558923,0.5271604938271605,0.6035353535353535,0.578627730294397,0.060323752652811535,12,0.7029702970297029,0.6039603960396039,0.7326732673267327,0.7425742574257426,0.7326732673267327,0.6138613861386139,0.7029702970297029,0.74,0.66,0.71,0.6941683168316831,0.04854758342175787,15,0.5351629171169401,0.4637640360531926,0.6065351112126449,0.639473379483126,0.5840888228802459,0.4867567283127923,0.5432524712962469,0.5717168399927021,0.5146455750344991,0.5679875166900533,0.5513383398072442,0.051081277461639915,7,0.6940344273154105,0.6071236568910433,0.7275200220390415,0.7411335953979692,0.7314516581148507,0.6152766896877281,0.7031109130064852,0.7282446633825944,0.6643962644837722,0.7092683683988884,0.6921560258717783,0.04563316960518828,12,,,,,,,,,,,,,1
27.236454439163207,1.9187168945686195,0.2501554489135742,0.014060945595003031,95,500,2,181,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__max_features': 181, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5077160493827161,0.36742424242424243,0.6197811447811448,0.6311383061383062,0.5151450401450401,0.43633557800224465,0.4634680134680134,0.5632154882154882,0.49349046015712683,0.47895622895622897,0.5076670551670552,0.0766102726895872,44,0.8177146927146928,0.5660493827160494,0.7217400277683965,0.8226744364851782,0.7421605174056155,0.6954322132893561,0.712086987086987,0.8464634436770659,0.7694871794871795,0.7791539735984181,0.747296285422894,0.07709838255202629,1,0.7707358647952707,0.5986798679867986,0.7703394959556745,0.8042252160912109,0.7519861124767939,0.6606962109083749,0.7183195517353933,0.8063434150988331,0.7306884615384616,0.7187614237614237,0.7330775620348235,0.06109358829666169,4,0.5077160493827161,0.36742424242424243,0.6197811447811448,0.6311383061383062,0.5151450401450401,0.43633557800224465,0.4634680134680134,0.5632154882154882,0.49349046015712683,0.47895622895622897,0.5076670551670552,0.0766102726895872,44,0.7425742574257426,0.6138613861386139,0.7722772277227723,0.7821782178217822,0.7425742574257426,0.6336633663366337,0.7029702970297029,0.76,0.7,0.7,0.715009900990099,0.053645738948427335,4,0.5403314526299651,0.37982191527083164,0.6375644084794412,0.6435997400909682,0.5105957626508496,0.43268949091529735,0.46742568788604594,0.5973052168667434,0.4983911674226561,0.49454697821157445,0.5202271820424372,0.08168693326878582,44,0.7068886699259681,0.5661824243867587,0.7583307910622995,0.7626698760101575,0.7063759236034561,0.603940845697473,0.6696025758951489,0.7356739880773244,0.6761447170183635,0.6674209405501331,0.6853230752227083,0.060187698608345906,20,,,,,,,,,,,,,1
26.623310136795045,0.35961568788979653,0.2527792453765869,0.01610596657007124,95,500,16,181,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 16, 'clf__max_features': 181, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.4864197530864198,0.4693602693602694,0.6122053872053872,0.6492359492359492,0.5751618751618752,0.5182659932659932,0.5501402918069584,0.6214365881032548,0.5713524130190797,0.563973063973064,0.561755158421825,0.05502290912280426,23,0.584870059134765,0.49903198653198644,0.6281746031746032,0.7914462081128747,0.5558391221181919,0.4912795912795913,0.6268660968660968,0.7961538461538462,0.6558281224947892,0.6353615520282188,0.6264851187894964,0.09909084019156221,9,0.7001050420168067,0.6036003600360036,0.7368222536539368,0.7915291529152915,0.7303733031110421,0.6610643303712611,0.7177189642041126,0.8082606837606836,0.7164935064935065,0.7305555555555556,0.7196523152118199,0.05553626731117484,14,0.4864197530864198,0.4693602693602694,0.6122053872053872,0.6492359492359492,0.5751618751618752,0.5182659932659932,0.5501402918069584,0.6214365881032548,0.5713524130190797,0.563973063973064,0.561755158421825,0.05502290912280426,23,0.7029702970297029,0.6237623762376238,0.7425742574257426,0.7623762376237624,0.7425742574257426,0.6534653465346535,0.7227722772277227,0.77,0.69,0.72,0.713049504950495,0.0444050476195301,5,0.4918812397863194,0.47641984725635894,0.6100199422550845,0.6499158339368392,0.5632140696569008,0.49200868080010385,0.5631922495869277,0.6148339502315191,0.5878270461759011,0.5418018611406664,0.5591114720826622,0.05564205555638511,2,0.6785253386295249,0.6081986426821827,0.7344961074180507,0.74862204042717,0.7346032373525141,0.6468703977910162,0.7090564578500155,0.7532422508667515,0.6944905007716461,0.7081314485484117,0.7016236422337283,0.04410186254251277,2,,,,,,,,,,,,,1
24.240483689308167,0.25556007007007286,0.25248782634735106,0.020703484126305592,95,500,33,181,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 33, 'clf__max_features': 181, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.49783950617283945,0.4760942760942761,0.6439393939393939,0.703949753949754,0.6046231546231546,0.47612233445566776,0.6033108866442201,0.6298540965207633,0.5545173961840628,0.6506734006734007,0.5840924199257532,0.0754326487523209,5,0.5004564788878514,0.4798361078848884,0.6246438746438746,0.6256271869016967,0.5521421479754812,0.448668615335282,0.5598863873254118,0.7189814814814814,0.5390637890637892,0.6122397745204763,0.5661545844020233,0.07679682023721286,40,0.6741011916317683,0.6223088510941686,0.7451129728357452,0.7577272433125665,0.7311824451675937,0.6461596709121462,0.7183956247407106,0.7888333333333334,0.6949261211761211,0.7537011088326878,0.7132448563036842,0.050329370179356625,25,0.49783950617283945,0.4760942760942761,0.6439393939393939,0.703949753949754,0.6046231546231546,0.47612233445566776,0.6033108866442201,0.6298540965207633,0.5545173961840628,0.6506734006734007,0.5840924199257532,0.0754326487523209,5,0.693069306930693,0.6138613861386139,0.7425742574257426,0.7524752475247525,0.7227722772277227,0.594059405940594,0.7128712871287128,0.74,0.65,0.73,0.6951683168316831,0.05358014444948359,13,0.4865815075416157,0.4657346773715061,0.6248811440840427,0.6574273249969844,0.5690898250130161,0.4512831926104237,0.5688495600260306,0.593984533984534,0.5347523371488513,0.622318637339403,0.5574902740116408,0.0675064254595863,3,0.6738844604207205,0.6098420533152498,0.7385865294603996,0.7469003158608652,0.7207964871660804,0.6066385507462155,0.709123055162659,0.7319798534798535,0.660145865753709,0.734586492055102,0.6932483663420854,0.05008249571414777,6,,,,,,,,,,,,,1
38.37195630073548,0.6151027145487606,0.26464617252349854,0.006840225126360764,95,500,2,,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__max_features': None, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5077160493827161,0.36557239057239055,0.5697811447811447,0.6656500906500907,0.5151450401450401,0.4459034792368126,0.4773569023569023,0.5879068462401796,0.5073793490460158,0.5437710437710438,0.5186182336182337,0.07767868588925367,43,0.7343067426400761,0.5598765432098766,0.6668019059475642,0.8178069207480971,0.7421605174056155,0.7260032127053404,0.727960002960003,0.8540350877192983,0.7770186163043307,0.7923728413924492,0.7398342391032651,0.07832707648467409,2,0.7565202674113565,0.5931793179317931,0.7377796002889605,0.8055427391478643,0.7519861124767939,0.6980653290954534,0.7296349689914046,0.8188912280701754,0.7387856786071072,0.7439652830829302,0.7374350525103839,0.0585788908129325,1,0.5077160493827161,0.36557239057239055,0.5697811447811447,0.6656500906500907,0.5151450401450401,0.4459034792368126,0.4773569023569023,0.5879068462401796,0.5073793490460158,0.5437710437710438,0.5186182336182337,0.07767868588925367,43,0.7425742574257426,0.6138613861386139,0.7425742574257426,0.7821782178217822,0.7425742574257426,0.6633663366336634,0.7128712871287128,0.78,0.71,0.73,0.7219999999999999,0.04866057725959825,1,0.5204900729091939,0.374998603429976,0.5852322600032474,0.6728044859623806,0.5105957626508496,0.41446695816261037,0.4822405027008608,0.6256981865080697,0.509732624024624,0.5494965603836246,0.5245756016735437,0.08556854416089904,40,0.709809334294151,0.562646038359492,0.7241183229753976,0.7670517427682619,0.7063759236034561,0.6269774822680548,0.6801636320007594,0.7623591597146847,0.6861754622372558,0.7012649834304431,0.6926942081651957,0.05775294140264495,8,,,,,,,,,,,,,1
36.03841896057129,0.5166930033550655,0.2587883949279785,0.01296333834728859,95,500,16,,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 16, 'clf__max_features': None, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.4864197530864198,0.4665824915824916,0.5760942760942762,0.658074333074333,0.5612729862729863,0.4898148148148148,0.5501402918069584,0.6090909090909091,0.5595679012345679,0.5816498316498316,0.5538707588707589,0.0561662015912878,30,0.5799317875298269,0.5147644242882338,0.5904476605456996,0.7849647266313933,0.5419081456872155,0.48741679991679987,0.6268660968660968,0.7912698412698412,0.5831489498156164,0.5337680837680838,0.6034486516318808,0.09993913460877492,16,0.6965846899816032,0.6105835073303248,0.7140823326030082,0.7852113782806852,0.7181733331140424,0.6499561394363375,0.7177189642041126,0.8038650793650792,0.6768354978354979,0.7084022644022643,0.7081413186552955,0.05417307497052188,35,0.4864197530864198,0.4665824915824916,0.5760942760942762,0.658074333074333,0.5612729862729863,0.4898148148148148,0.5501402918069584,0.6090909090909091,0.5595679012345679,0.5816498316498316,0.5538707588707589,0.0561662015912878,30,0.7029702970297029,0.6237623762376238,0.7128712871287128,0.7524752475247525,0.7326732673267327,0.6435643564356436,0.7227722772277227,0.76,0.67,0.73,0.7051089108910891,0.04318612131697485,9,0.49266331899977117,0.4816424082600277,0.575090450507923,0.6521214448633804,0.5495636441038739,0.4599217622317037,0.5631922495869277,0.5987928254947422,0.5618027136590987,0.5540006018116106,0.5488791419519059,0.05461719122772026,9,0.6790828604450548,0.6105758955529501,0.7085327808622714,0.7407209845408503,0.723530973787034,0.6315503102267042,0.7090564578500155,0.7399590847574984,0.6685548013797709,0.7161841070488828,0.6927748256451032,0.042203925348312105,7,,,,,,,,,,,,,1
31.91091094017029,1.6217110868547635,0.2510698318481445,0.022889362882442976,95,500,33,,,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 33, 'clf__max_features': None, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5092592592592592,0.4714646464646465,0.6328282828282829,0.7064750064750065,0.621037296037296,0.4748877665544332,0.6033108866442201,0.6175084175084176,0.5566217732884399,0.6506734006734007,0.5844066735733403,0.07456603350737163,2,0.5003367003367004,0.4832348960255938,0.6164021164021164,0.7587906533984966,0.5658970658970658,0.4348563564249839,0.5599486932820266,0.7152777777777778,0.5323700990367657,0.5650056983390317,0.5732120056920559,0.09539460595054251,31,0.6803930393039304,0.6136640242097299,0.7366808109382366,0.8012106457068601,0.74004543311474,0.6362090960227245,0.7111439715400111,0.7855,0.6876776556776558,0.7511541671541672,0.7143678843668055,0.05765326750428561,23,0.5092592592592592,0.4714646464646465,0.6328282828282829,0.7064750064750065,0.621037296037296,0.4748877665544332,0.6033108866442201,0.6175084175084176,0.5566217732884399,0.6506734006734007,0.5844066735733403,0.07456603350737163,2,0.693069306930693,0.6138613861386139,0.7326732673267327,0.7623762376237624,0.7425742574257426,0.594059405940594,0.7128712871287128,0.73,0.64,0.73,0.695148514851485,0.05549099975507968,14,0.4953615901368711,0.46728483252984154,0.6157530740864074,0.6707842770478936,0.586702049240749,0.44710203602652115,0.5706352935035105,0.5784289784289783,0.5286333789384895,0.594918208132289,0.5555603718071551,0.0663878883740817,4,0.6788463066580768,0.6073655011140412,0.7298433140017299,0.7544104737271113,0.7372435164790252,0.6045022287829911,0.7070643110822712,0.7191336996336996,0.6475700119864879,0.7315093638235021,0.6917488727288935,0.05183009896456843,13,,,,,,,,,,,,,1
7.99698703289032,2.172254379787539,0.23441150188446044,0.04135058593998322,95,500,2,50,4,balanced_subsample,True,"{'reduce_dim__percentile': 95, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__max_features': 50, 'clf__max_depth': 4, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5138888888888888,0.4321548821548822,0.6481481481481481,0.6558404558404559,0.5646788396788397,0.4674803591470258,0.6567620650953985,0.5851851851851851,0.5078002244668911,0.6216329966329965,0.5653572045238711,0.07761540468076775,21,0.5833148763381321,0.4379072681704261,0.634212765791713,0.685064935064935,0.5924553841220508,0.5342382154882155,0.6377032520325203,0.6705942205942207,0.5068502485169152,0.5787934787934786,0.5861134644912608,0.07276252494866295,25,0.7148010482111334,0.5973771061316657,0.7493124384734597,0.762054776906262,0.7542674597130044,0.6717354427750467,0.7609454238106738,0.7583278388278387,0.6593290043290044,0.718966231966232,0.7147116771144322,0.05267150895164537,22,0.5138888888888888,0.4321548821548822,0.6481481481481481,0.6558404558404559,0.5646788396788397,0.4674803591470258,0.6567620650953985,0.5851851851851851,0.5078002244668911,0.6216329966329965,0.5653572045238711,0.07761540468076775,21,0.7029702970297029,0.5643564356435643,0.7425742574257426,0.7227722772277227,0.693069306930693,0.5841584158415841,0.7425742574257426,0.67,0.61,0.69,0.6722475247524752,0.061169452277843525,35,0.5081706402759034,0.4130250713163525,0.6261493392626822,0.6056739069896965,0.5067250550697553,0.43178198020303277,0.6286591404238462,0.5377886002886003,0.48765019782119495,0.587165444475386,0.5332789376126451,0.0735306471834645,33,0.6891053275368023,0.5643855552756452,0.7363062733820009,0.7130970991836025,0.6862531348363563,0.5912846923790124,0.7419927286846333,0.6708311688311689,0.6177351722228471,0.6947829295460873,0.6705774081878156,0.057236077792630985,36,,,,,,,,,,,,,1
